,Unnamed: 0,listing_url,last_scraped,source,name,neighborhood_overview,picture_url,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_picture_url,host_neighbourhood,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,bathrooms_text,amenities,price,calendar_updated,has_availability,instant_bookable,id,scrape_id,host_id,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_communication,review_scores_location,reviews_per_month
333,333,https://www.airbnb.com/rooms/1111221935683053416,2024-11-05,city scrape,Historical Pastures,nice,https://a0.muscache.com/pictures/hosting/Hosting-1111221935683053416/original/89883002-85cb-4564-99af-d80fa9b8433d.jpeg,https://www.airbnb.com/users/show/418250661,Stephanie,2021-08-13,"Albany, NY",Hi! I'm a person who loves to travel and enjoys spending time learning about other cultures..,within an hour,100%,100%,t,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,Ten Broeck Triangle,"['email', 'phone']",f,f,Neighborhood highlights,THIRD WARD,Entire rental unit,Entire home/apt,1 bath,"[""Portable air conditioning"", ""Ceiling fan"", ""Stove"", ""Shower gel"", ""Coffee"", ""Hair dryer"", ""Ping pong table"", ""Portable fans"", ""Keypad"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Exterior security cameras on property"", ""Conditioner"", ""First aid kit"", ""Outdoor dining area"", ""Self check-in"", ""Dishwasher"", ""Dishes and silverware"", ""Private patio or balcony"", ""Body soap"", ""Washer"", ""Pets allowed"", ""Fire extinguisher"", ""Exercise equipment"", ""Dining table"", ""Free parking on premises"", ""Essentials"", ""Cleaning products"", ""Refrigerator"", ""Hot water"", ""Cooking basics"", ""Stainless steel single oven"", ""Bathtub"", ""Radiant heating"", ""Carbon monoxide alarm"", ""Baking sheet"", ""Noise decibel monitors on property"", ""Private entrance"", ""Wifi"", ""Kitchen"", ""Blender"", ""Dedicated workspace"", ""Smoke alarm"", ""Shampoo"", ""Portable heater"", ""Microwave"", ""Arcade games"", ""Long term stays allowed"", ""Wine glasses"", ""Coffee maker: Keurig coffee machine"", ""TV""]",116.0,within data,t,t,1111221935683053416,20241105062440,418250661,1.0,1.0,42.6564469,-73.7507251,5.0,1.0,1.0,0.0,3.0,365,276,7.0,4.86,4.86,5.0,4.86,0.92
334,334,https://www.airbnb.com/rooms/1114084795618939736,2024-11-05,city scrape,Apartment in the heart of Albany near Hospitals,nice,https://a0.muscache.com/pictures/hosting/Hosting-1114084795618939736/original/de266c4a-9080-4476-9fc0-16b0da583962.jpeg,https://www.airbnb.com/users/show/32379616,Fabiola,2015-05-01,United States,I'm a social worker who loves to travel and meet people.,within a few hours,70%,15%,f,https://a0.muscache.com/im/pictures/user/435321bf-8567-4212-af99-24154d8ee04d.jpg?aki_policy=profile_x_medium,West Hill,"['email', 'phone']",t,t,Neighborhood highlights,THIRD WARD,Entire rental unit,Entire home/apt,1 bath,"[""Hangers"", ""Long term stays allowed"", ""Iron"", ""Bed linens"", ""First aid kit"", ""Private patio or balcony"", ""Dishes and silverware"", ""Private backyard"", ""Body soap"", ""Clothing storage"", ""Window AC unit"", ""Central heating"", ""Fire extinguisher"", ""Dining table"", ""Free parking on premises"", ""Cleaning products"", ""Room-darkening shades"", ""Refrigerator"", ""Hot water"", ""Cooking basics"", ""Bathtub"", ""Free street parking"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Private entrance"", ""Kitchen"", ""Smoke alarm"", ""Electric stove"", ""Coffee maker"", ""Single oven"", ""TV""]",67.0,within data,t,f,1114084795618939736,20241105062440,32379616,4.0,8.0,42.66449,-73.769,3.0,1.0,2.0,1.0,1.7,365,269,0.0,4.9,4.9,5.0,4.8,2.2
335,335,https://www.airbnb.com/rooms/1119691401020641385,2024-11-05,city scrape,Serene 1BR Escape: Walk to Eateries & Parks in ALB,nice,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTExOTY5MTQwMTAyMDY0MTM4NQ%3D%3D/original/812f1f6a-7b22-46a7-b07f-d8f10ff2d602.jpeg,https://www.airbnb.com/users/show/472965048,Matt,2022-08-02,United States,"I'm Matt, your friendly host. While you’ll primarily communicate with me, the awesome team at Short & Comfy takes great care of the property so you may hear from them if needed. As a local here in the historic city of Albany, New York, I've developed a deep appreciation for the charm and character of the Capital Region and a knack for creating great guest experiences. Welcome to my Airbnb listing nestled in the heart of this vibrant community.",within an hour,95%,81%,t,https://a0.muscache.com/im/pictures/user/User-472965048/original/b1d444f0-e91b-4540-9f5f-8594d4bffce7.jpeg?aki_policy=profile_x_medium,Polar Rock,"['email', 'phone']",t,t,Neighborhood highlights,SIXTH WARD,Entire rental unit,Entire home/apt,1 bath,"[""Stove"", ""Shower gel"", ""Coffee"", ""Hair dryer"", ""Heating"", ""Keypad"", ""Iron"", ""Exterior security cameras on property"", ""Bed linens"", ""Conditioner"", ""First aid kit"", ""Self check-in"", ""Private backyard"", ""Body soap"", ""Dryer"", ""Freezer"", ""Washer"", ""Fire extinguisher"", ""Free parking on premises"", ""Refrigerator"", ""Hot water"", ""Cooking basics"", ""Oven"", ""Air conditioning"", ""Toaster"", ""Free street parking"", ""Carbon monoxide alarm"", ""Baking sheet"", ""Private entrance"", ""Wifi"", ""Kitchen"", ""Fire pit"", ""Coffee maker: drip coffee maker"", ""Dedicated workspace"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Long term stays allowed"", ""TV""]",85.0,within data,t,f,1119691401020641385,20241105062440,472965048,5.0,5.0,42.65348,-73.7637,2.0,1.0,1.0,2.0,1.0,365,164,7.0,4.86,4.86,5.0,4.86,0.99
336,336,https://www.airbnb.com/rooms/1119844407084108907,2024-11-05,city scrape,1 bed 1 bath Apartment,nice,https://a0.muscache.com/pictures/hosting/Hosting-1119844407084108907/original/a445ba24-fe8d-461f-9453-1062dd8ec187.jpeg,https://www.airbnb.com/users/show/477328400,Tyler,2022-08-30,United States,Hi! I'm a person who loves to travel and enjoys spending time learning about other cultures..,within a day,100%,97%,t,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,Capitol Hill,"['email', 'phone']",f,f,Neighborhood highlights,SEVENTH WARD,Entire rental unit,Entire home/apt,1 bath,"[""Stove"", ""Heating - split type ductless system"", ""Coffee"", ""Exterior security cameras on property"", ""Self check-in"", ""Dishwasher"", ""Freezer"", ""Washer"", ""Fire extinguisher"", ""Essentials"", ""Refrigerator"", ""Hot water"", ""Oven"", ""Bathtub"", ""Lockbox"", ""Air conditioning"", ""Toaster"", ""Carbon monoxide alarm"", ""Wifi"", ""Kitchen"", ""Clothing storage: closet and dresser"", ""Dryer \u2013\u00a0In unit"", ""Smoke alarm"", ""Microwave"", ""TV""]",100.0,within data,t,f,1119844407084108907,20241105062440,477328400,1.0,1.0,42.64885,-73.76523,4.0,1.0,1.0,1.0,1.0,365,87,36.0,4.92,4.83,4.89,4.83,5.81
337,337,https://www.airbnb.com/rooms/1120212616553191970,2024-11-05,city scrape,"Walkable 1BR Apt w| Fire Pit, Near Empire Plaza!",nice,https://a0.muscache.com/pictures/hosting/Hosting-1120212616553191970/original/6063e5fa-59bf-43e7-91f3-92a10deec081.jpeg,https://www.airbnb.com/users/show/472965048,Matt,2022-08-02,United States,"I'm Matt, your friendly host. While you’ll primarily communicate with me, the awesome team at Short & Comfy takes great care of the property so you may hear from them if needed. As a local here in the historic city of Albany, New York, I've developed a deep appreciation for the charm and character of the Capital Region and a knack for creating great guest experiences. Welcome to my Airbnb listing nestled in the heart of this vibrant community.",within an hour,95%,81%,t,https://a0.muscache.com/im/pictures/user/User-472965048/original/b1d444f0-e91b-4540-9f5f-8594d4bffce7.jpeg?aki_policy=profile_x_medium,Polar Rock,"['email', 'phone']",t,t,Neighborhood highlights,SIXTH WARD,Entire rental unit,Entire home/apt,1 bath,"[""Hangers"", ""Stove"", ""Shower gel"", ""Coffee"", ""Hair dryer"", ""Heating"", ""Iron"", ""Exterior security cameras on property"", ""Bed linens"", ""Conditioner"", ""First aid kit"", ""Self check-in"", ""Dishes and silverware"", ""Body soap"", ""Dryer"", ""Freezer"", ""Washer"", ""Clothing storage"", ""Fire extinguisher"", ""Dining table"", ""Free parking on premises"", ""Refrigerator"", ""Hot water"", ""Cooking basics"", ""Oven"", ""Lockbox"", ""Air conditioning"", ""Toaster"", ""Free street parking"", ""Backyard"", ""Carbon monoxide alarm"", ""Baking sheet"", ""Private entrance"", ""Wifi"", ""Kitchen"", ""Fire pit"", ""Coffee maker: drip coffee maker"", ""Dedicated workspace"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Long term stays allowed"", ""TV""]",86.0,within data,t,f,1120212616553191970,20241105062440,472965048,5.0,5.0,42.65194,-73.76526,4.0,1.0,1.0,2.0,1.0,365,167,16.0,4.81,4.81,4.94,4.94,2.18
338,338,https://www.airbnb.com/rooms/1121699903906738345,2024-11-05,city scrape,Cozy apartment in Albany,nice,https://a0.muscache.com/pictures/miso/Hosting-1121699903906738345/original/bee19bf0-fafb-4a49-acdb-330867d955ee.jpeg,https://www.airbnb.com/users/show/1761578,Grant,2012-02-16,"New York, NY",Hi! I'm a person who loves to travel and enjoys spending time learning about other cultures..,within an hour,100%,91%,f,https://a0.muscache.com/im/users/1761578/profile_pic/1329421167/original.jpg?aki_policy=profile_x_medium,Center Square & Hudson/Park,"['email', 'phone']",t,f,Neighborhood highlights,SIXTH WARD,Entire rental unit,Entire home/apt,1 bath,"[""Hangers"", ""Stove"", ""Shower gel"", ""Heating"", ""Bed linens"", ""Outdoor dining area"", ""Self check-in"", ""Dishwasher"", ""Dishes and silverware"", ""Freezer"", ""Dining table"", ""Essentials"", ""Cleaning products"", ""Cooking basics"", ""Oven"", ""Smart lock"", ""Carbon monoxide alarm"", ""Private entrance"", ""Wifi"", ""Kitchen"", ""Smoke alarm"", ""Microwave"", ""Wine glasses"", ""TV""]",100.0,within data,t,f,1121699903906738345,20241105062440,1761578,4.0,7.0,42.65314,-73.76546,2.0,1.0,1.0,1.0,2.0,365,264,4.0,4.9,4.9,4.9,4.25,0.57
339,339,https://www.airbnb.com/rooms/1123231471304541808,2024-11-05,city scrape,"Modern home, King Bed, parking",nice,https://a0.muscache.com/pictures/miso/Hosting-1123231471304541808/original/45938532-1c64-4014-85ec-04b040cd56ae.jpeg,https://www.airbnb.com/users/show/10279606,Nori,2013-11-26,"Albany, NY","Hello Everyone. 
My name is Nori; I am a landlord from Albany, NY. I decided to start hosting on Airbnb in 2022. I was always passionate about the hospitality industry. I did my undergraduate degree in hospitality management and truly feel passionate about providing an excellent experience to guests. 
My Sister Kate is the co-host and helps me manage the bookings.
Feel free to contact us with any questions.
",within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/df85b6a8-ffdf-4ea9-b127-a1710de4e394.jpg?aki_policy=profile_x_medium,Pine Hills,"['email', 'phone']",t,t,Neighborhood highlights,FIFTEENTH WARD,Entire townhouse,Entire home/apt,1 bath,"[""Stove"", ""Shower gel"", ""Coffee"", ""Hair dryer"", ""Keypad"", ""Bed linens"", ""Exterior security cameras on property"", ""Self check-in"", ""Dishes and silverware"", ""Freezer"", ""Pets allowed"", ""Central heating"", ""Fire extinguisher"", ""Free parking on premises"", ""Refrigerator"", ""Hot water"", ""Cooking basics"", ""Bathtub"", ""Air conditioning"", ""Toaster"", ""Free street parking"", ""Stainless steel oven"", ""Carbon monoxide alarm"", ""Wifi"", ""Kitchen"", ""Dedicated workspace"", ""Smoke alarm"", ""Shampoo"", ""Wine glasses"", ""Coffee maker: Keurig coffee machine"", ""TV""]",119.0,within data,t,f,1123231471304541808,20241105062440,10279606,2.0,3.0,42.66901,-73.82402,4.0,1.0,2.0,0.0,1.0,365,263,26.0,4.81,4.85,4.88,4.73,3.86
340,340,https://www.airbnb.com/rooms/1124558577325015506,2024-11-05,city scrape,Charming 1BR Near Capitol-Dwntwn,nice,https://a0.muscache.com/pictures/miso/Hosting-1124558577325015506/original/ba56f11c-3cf7-44f1-a10a-1e356017497f.jpeg,https://www.airbnb.com/users/show/46312980,Robert,2015-10-11,"Albany, NY",Hi! I'm a person who loves to travel and enjoys spending time learning about other cultures..,within a day,94%,71%,t,https://a0.muscache.com/im/pictures/user/72e07eec-3439-4503-be7c-96f616c3bb46.jpg?aki_policy=profile_x_medium,Mansion Area,"['email', 'phone']",t,t,Neighborhood highlights,SECOND WARD,Entire rental unit,Entire home/apt,1 bath,"[""Ceiling fan"", ""Long term stays allowed"", ""Single level home"", ""Shower gel"", ""Coffee"", ""Hair dryer"", ""Heating"", ""Private backyard \u2013 Fully fenced"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Outdoor dining area"", ""Conditioner"", ""First aid kit"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Body soap"", ""Freezer"", ""Washer"", ""Pets allowed"", ""Window guards"", ""Fire extinguisher"", ""Dining table"", ""Essentials"", ""Refrigerator"", ""Hot water"", ""Cooking basics"", ""Bathtub"", ""Free dryer \u2013 In unit"", ""Air conditioning"", ""Toaster"", ""Free street parking"", ""Private entrance"", ""Wifi"", ""Kitchen"", ""Fire pit"", ""Smoke alarm"", ""Shampoo"", ""Electric stove"", ""Coffee maker"", ""Wine glasses"", ""Single oven"", ""TV""]",85.0,within data,t,f,1124558577325015506,20241105062440,46312980,5.0,6.0,42.646032,-73.760482,2.0,1.0,1.0,0.0,3.0,365,222,2.0,5.0,5.0,5.0,5.0,0.38
341,341,https://www.airbnb.com/rooms/1124632058968031818,2024-11-05,city scrape,Modern Duplex - Historical Home,nice,https://a0.muscache.com/pictures/miso/Hosting-1124632058968031818/original/f53866b8-6b16-4eb8-be6c-96f6a9a9a360.jpeg,https://www.airbnb.com/users/show/46312980,Robert,2015-10-11,"Albany, NY",Hi! I'm a person who loves to travel and enjoys spending time learning about other cultures..,within a day,94%,71%,t,https://a0.muscache.com/im/pictures/user/72e07eec-3439-4503-be7c-96f616c3bb46.jpg?aki_policy=profile_x_medium,Mansion Area,"['email', 'phone']",t,t,Neighborhood highlights,SECOND WARD,Entire home,Entire home/apt,1.5 baths,"[""Ceiling fan"", ""Hangers"", ""Long term stays allowed"", ""Shower gel"", ""Coffee"", ""Hair dryer"", ""BBQ grill"", ""Iron"", ""Bed linens"", ""Exterior security cameras on property"", ""Conditioner"", ""First aid kit"", ""Outdoor dining area"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Dishwasher"", ""Body soap"", ""Private patio or balcony"", ""Freezer"", ""Washer"", ""Pets allowed"", ""Central heating"", ""Fire extinguisher"", ""Dining table"", ""Essentials"", ""Cleaning products"", ""Refrigerator"", ""Hot water"", ""Cooking basics"", ""Oven"", ""Bathtub"", ""Free dryer \u2013 In unit"", ""Barbecue utensils"", ""Air conditioning"", ""Indoor fireplace: gas"", ""Toaster"", ""Free street parking"", ""Outdoor furniture"", ""Carbon monoxide alarm"", ""Books and reading material"", ""Baking sheet"", ""Private entrance"", ""Wifi"", ""Kitchen"", ""Shared backyard \u2013 Fully fenced"", ""Fire pit"", ""Coffee maker: drip coffee maker"", ""Dedicated workspace"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Electric stove"", ""Wine glasses"", ""TV""]",110.0,within data,t,f,1124632058968031818,20241105062440,46312980,5.0,6.0,42.646032,-73.760482,2.0,1.0,1.0,0.0,3.0,365,213,4.0,5.0,4.75,5.0,4.5,0.59
342,342,https://www.airbnb.com/rooms/1128332989288304495,2024-11-05,city scrape,Downtown Albany Vacation Rental - Chic & Walkable!,"DOWNTOWN DESTINATIONS: Albany Capital Center (0.8 miles), MVP Arena (0.8 miles), Albany Institute of History & Art (1 mile), New York State Capitol (1 mile), North Pearl Street (1 mile), The Egg (2 miles), Empire State Plaza (2 miles), University at Albany (7 miles) <br />ARTS, HISTORY & CULTURE: Palace Theatre (0.4 miles), Ten Broeck Mansion (0.5 miles), Irish American Heritage Museum (0.5 miles), New York State Museum (1 mile), USS Slater (1 mile) <br />OPT OUTSIDE: West Capitol Park (1 mile), Jennings Landing (1 mile), Washington Park (1 mile), Lincoln Park (2 miles), Corning Preserve (2 miles), Albany Pine Bush Preserve (10 miles) <br />AIRPORT: Albany International Airport (8 miles)",https://a0.muscache.com/pictures/prohost-api/Hosting-1128332989288304495/original/50f11d04-f5b0-4b37-bdbc-bee4dcfa55f2.jpeg,https://www.airbnb.com/users/show/121680792,Evolve,2017-03-20,United States,"Hi! We’re Evolve, the hospitality team that helps you rest easy when you rent a private, professionally cleaned home from us.

We promise your rental will be clean, safe, and true to what you saw on Airbnb or we'll make it right. Check-ins are always smooth, and we're here 24/7 to answer any questions or help you find the perfect property.",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/User-121680792/original/62151d0c-7ad7-4639-bc42-20b0320d302e.png?aki_policy=profile_x_medium,Highland Lakes,"['email', 'phone']",t,t,Neighborhood highlights,THIRD WARD,Entire townhouse,Entire home/apt,1 bath,"[""Hangers"", ""Hair dryer"", ""Heating"", ""Keypad"", ""Iron"", ""Exterior security cameras on property"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Board games"", ""Dishwasher"", ""Dishes and silverware"", ""Pets allowed"", ""Fire extinguisher"", ""Dining table"", ""Free parking on premises"", ""Refrigerator"", ""Hot water"", ""Cooking basics"", ""Oven"", ""Bathtub"", ""Air conditioning"", ""Toaster"", ""Carbon monoxide alarm"", ""Private entrance"", ""Wifi"", ""Kitchen"", ""Smoke alarm"", ""Microwave"", ""Coffee maker"", ""TV""]",106.0,within data,t,t,1128332989288304495,20241105062440,121680792,5.5,6.9,42.65694,-73.75449,5.0,1.0,2.0,3.0,2.0,1125,3,3.0,4.67,4.9,5.0,4.8,0.6
343,343,https://www.airbnb.com/rooms/1128386510439836615,2024-11-05,city scrape,Welcome home travelers,nice,https://a0.muscache.com/pictures/miso/Hosting-1128386510439836615/original/a25efc10-825b-410c-af68-6d27a53cd311.jpeg,https://www.airbnb.com/users/show/502037254,Andrew,2023-02-20,United States,Hi! I'm a person who loves to travel and enjoys spending time learning about other cultures..,within a few hours,100%,83%,f,https://a0.muscache.com/im/pictures/user/0efee1a4-8236-437e-b803-84fb0641ac8a.jpg?aki_policy=profile_x_medium,Capitol Hill,"['email', 'phone']",t,t,Neighborhood highlights,SEVENTH WARD,Entire rental unit,Entire home/apt,1 bath,"[""Hangers"", ""Long term stays allowed"", ""Free washer \u2013 In unit"", ""Single level home"", ""Hair dryer"", ""Private backyard \u2013 Fully fenced"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Clothing storage: closet and wardrobe"", ""Self check-in"", ""Dishes and silverware"", ""Freezer"", ""Pets allowed"", ""Dining table"", ""Cleaning products"", ""Room-darkening shades"", ""Hot water kettle"", ""Refrigerator"", ""Hot water"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Free dryer \u2013 In unit"", ""Drying rack for clothing"", ""Lockbox"", ""Radiant heating"", ""Air conditioning"", ""Double oven"", ""Toaster"", ""Carbon monoxide alarm"", ""Baking sheet"", ""Private entrance"", ""Wifi"", ""Kitchen"", ""Blender"", ""Dedicated workspace"", ""Smoke alarm"", ""Microwave"", ""Electric stove"", ""Wine glasses"", ""Coffee maker: Keurig coffee machine"", ""TV""]",85.0,within data,t,f,1128386510439836615,20241105062440,502037254,4.0,4.0,42.64893,-73.76886,3.0,1.0,1.0,1.0,1.7,365,123,2.0,4.9,4.9,5.0,4.8,0.46
